T, PyD, PyDD, PyDT
577.500009, 8.227228, 8.087298, 8.158739
577.600009, 8.226274, 8.088022, 8.156736
577.700009, 8.225729, 8.085779, 8.158485
577.800009, 8.225489, 8.086908, 8.157715
577.900009, 8.227193, 8.08296, 8.159884
578.000009, 8.22473, 8.085154, 8.15712
578.100009, 8.226009, 8.086048, 8.158869
578.200009, 8.226419, 8.086868, 8.158075
578.300009, 8.228737, 8.085624, 8.160348
578.400009, 8.226588, 8.086783, 8.157975
578.500009, 8.227813, 8.085169, 8.159744
578.600009, 8.226843, 8.086603, 8.161098
578.700009, 8.226628, 8.086123, 8.15844
578.800009, 8.226444, 8.086398, 8.15784
578.900009, 8.227558, 8.083235, 8.158979
579.000009, 8.226209, 8.086443, 8.156556
579.100009, 8.225754, 8.085329, 8.15799
579.200009, 8.226164, 8.085534, 8.15783
579.300009, 8.226204, 8.086063, 8.15828
579.400009, 8.224205, 8.085374, 8.156731
579.500009, 8.225774, 8.088712, 8.1585
579.600009, 8.223735, 8.08362, 8.156516
579.700009, 8.222371, 8.085109, 8.156271
579.800009, 8.226988, 8.085754, 8.159399
579.900009, 8.228143, 8.085404, 8.158195
580.000009, 8.22413, 8.084964, 8.156126
580.100009, 8.228467, 8.085953, 8.159689
580.200009, 8.227258, 8.086113, 8.154897
580.300009, 8.225784, 8.086798, 8.15702
580.400009, 8.22439, 8.085509, 8.15848
580.500009, 8.226593, 8.088002, 8.158045
580.600009, 8.225924, 8.089506, 8.156816
580.700009, 8.226843, 8.090576, 8.158699
580.800009, 8.226693, 8.090721, 8.1583
580.900009, 8.223985, 8.09216, 8.157175
581.000009, 8.225749, 8.091635, 8.15709
581.100009, 8.226489, 8.089466, 8.160284
581.200009, 8.225229, 8.091785, 8.159384
581.300009, 8.223785, 8.089511, 8.158684
581.400009, 8.22438, 8.090995, 8.156271
581.500009, 8.226678, 8.093454, 8.15704
581.600009, 8.22463, 8.090576, 8.158025
581.700009, 8.226044, 8.089456, 8.157425
581.800009, 8.225879, 8.091795, 8.158684
581.900009, 8.226588, 8.089007, 8.159494
582.000009, 8.226933, 8.088907, 8.15798
582.100009, 8.226104, 8.090341, 8.15808
582.200009, 8.225719, 8.0909, 8.159149
582.300009, 8.225439, 8.09113, 8.15858
582.400009, 8.227958, 8.092215, 8.158495
582.500009, 8.224705, 8.088742, 8.156421
582.600009, 8.225984, 8.091185, 8.158195
582.700009, 8.226883, 8.09178, 8.15866
582.800009, 8.228582, 8.091785, 8.158215
582.900009, 8.227318, 8.09168, 8.160623
583.000009, 8.227223, 8.091705, 8.159664
583.100009, 8.226464, 8.09137, 8.157665
583.200009, 8.227728, 8.089037, 8.15774
583.300009, 8.227823, 8.09237, 8.156886
583.400009, 8.228332, 8.089541, 8.161418
583.500009, 8.225254, 8.089816, 8.162292
583.600009, 8.224725, 8.09246, 8.163891
583.700009, 8.224015, 8.091285, 8.163477
583.800009, 8.225919, 8.090431, 8.163447
583.900009, 8.227198, 8.091175, 8.162492
584.000009, 8.227153, 8.090331, 8.164231
584.100009, 8.225424, 8.09167, 8.162787
584.200009, 8.226898, 8.090646, 8.164101
584.300009, 8.226603, 8.088137, 8.163896
584.400009, 8.226598, 8.091755, 8.164886
584.500009, 8.226019, 8.09146, 8.164471
584.600009, 8.226139, 8.091715, 8.16677
584.700009, 8.226324, 8.09198, 8.163167
584.800009, 8.225674, 8.091645, 8.162562
584.900009, 8.224889, 8.093834, 8.164211
585.000009, 8.226009, 8.089726, 8.161987
585.100009, 8.223865, 8.091755, 8.164306
585.200009, 8.227863, 8.092674, 8.163976
585.300009, 8.227478, 8.088912, 8.165226
585.400009, 8.226858, 8.09202, 8.163691
585.500009, 8.22473, 8.090806, 8.165181
585.600009, 8.225709, 8.090326, 8.164871
585.700009, 8.227598, 8.091125, 8.161113
585.800009, 8.225004, 8.092854, 8.163187
585.900009, 8.225204, 8.09083, 8.16565
586.000009, 8.226643, 8.089571, 8.164681
586.100009, 8.2233, 8.089022, 8.161878
586.200009, 8.228357, 8.092005, 8.164391
586.300009, 8.229372, 8.090361, 8.164116
586.400009, 8.226663, 8.088052, 8.164321
586.500009, 8.226663, 8.09229, 8.162872
586.600009, 8.226174, 8.091315, 8.163177
586.700009, 8.22383, 8.090386, 8.162917
586.800009, 8.228417, 8.09149, 8.164871
586.900009, 8.226928, 8.090771, 8.165325
587.000009, 8.225579, 8.089226, 8.162762
587.100009, 8.226144, 8.089881, 8.163507
587.200009, 8.228502, 8.089032, 8.164266
587.300009, 8.227898, 8.088162, 8.161972
587.400009, 8.230456, 8.092095, 8.162167
587.500009, 8.231131, 8.090356, 8.164221
587.600009, 8.23267, 8.09099, 8.163127
587.700009, 8.229881, 8.088452, 8.162697
587.800009, 8.232325, 8.088362, 8.164411
587.900009, 8.229866, 8.089461, 8.162987
588.000009, 8.230961, 8.090965, 8.161623
588.100009, 8.234284, 8.089077, 8.161008
588.200009, 8.234499, 8.090596, 8.162192
588.300009, 8.232385, 8.09127, 8.162277
588.400009, 8.231256, 8.088997, 8.164311
588.500009, 8.229876, 8.088627, 8.164806
588.600009, 8.231785, 8.090511, 8.162342
588.700009, 8.231206, 8.09108, 8.163007
588.800009, 8.23202, 8.090895, 8.163287
588.900009, 8.23246, 8.088267, 8.163292
589.000009, 8.231675, 8.091125, 8.164376
589.100009, 8.229682, 8.092599, 8.163547
589.200009, 8.232635, 8.091375, 8.161938
589.300009, 8.233314, 8.090406, 8.165226
589.400009, 8.230811, 8.091515, 8.163991
589.500009, 8.23246, 8.089401, 8.164846
589.600009, 8.23258, 8.090436, 8.164961
589.700009, 8.230466, 8.088817, 8.162157
589.800009, 8.231515, 8.092, 8.164416
589.900009, 8.23149, 8.090271, 8.160558
590.000009, 8.232845, 8.090786, 8.161992
590.100009, 8.231266, 8.092854, 8.163262
590.200009, 8.230076, 8.092085, 8.165845
590.300009, 8.233514, 8.089991, 8.162457
590.400009, 8.233489, 8.088202, 8.162902
590.500009, 8.231985, 8.089751, 8.164846
590.600009, 8.23192, 8.089956, 8.163432
590.700009, 8.230456, 8.089376, 8.163726
590.800009, 8.229327, 8.09219, 8.163187
590.900009, 8.228772, 8.089127, 8.164611
591.000009, 8.232135, 8.091195, 8.164341
591.100009, 8.23222, 8.09096, 8.164876
591.200009, 8.232415, 8.090436, 8.161748
591.300009, 8.230226, 8.091375, 8.162157
591.400009, 8.231715, 8.089301, 8.163981
591.500009, 8.229742, 8.091095, 8.164726
591.600009, 8.23188, 8.093094, 8.163552
591.700009, 8.23236, 8.090566, 8.161203
591.800009, 8.230426, 8.095538, 8.164946
591.900009, 8.231935, 8.094323, 8.165285
592.000009, 8.230336, 8.092984, 8.164271
592.100009, 8.230381, 8.094014, 8.164161
592.200009, 8.230026, 8.09914, 8.164551
592.300009, 8.234104, 8.094923, 8.164336
592.400009, 8.233759, 8.095648, 8.162747
592.500009, 8.23179, 8.096777, 8.164646
592.600009, 8.233769, 8.096592, 8.162142
592.700009, 8.23193, 8.095238, 8.163941
592.800009, 8.230036, 8.097501, 8.161948
592.900009, 8.229327, 8.098626, 8.163522
593.000009, 8.233594, 8.094054, 8.162097
593.100009, 8.231316, 8.096242, 8.164126
593.200009, 8.229787, 8.094568, 8.162222
593.300009, 8.233179, 8.095802, 8.161398
593.400009, 8.23285, 8.097666, 8.163622
593.500009, 8.231965, 8.096242, 8.162182
593.600009, 8.231545, 8.095428, 8.162722
593.700009, 8.230906, 8.093189, 8.164301
593.800009, 8.230271, 8.097671, 8.164421
593.900009, 8.231366, 8.095353, 8.163786
594.000009, 8.229607, 8.095807, 8.163517
594.100009, 8.228347, 8.094978, 8.161843
594.200009, 8.229767, 8.096342, 8.161293
594.300009, 8.229607, 8.095458, 8.163352
594.400009, 8.232045, 8.096987, 8.161318
594.500009, 8.231635, 8.095263, 8.162792
594.600009, 8.23201, 8.096597, 8.164946
594.700009, 8.234938, 8.094638, 8.161533
594.800009, 8.234159, 8.096997, 8.164141
594.900009, 8.230756, 8.095193, 8.162497
595.000009, 8.230496, 8.095942, 8.162737
595.100009, 8.231421, 8.097022, 8.163452
595.200009, 8.23152, 8.095693, 8.164441
595.300009, 8.231056, 8.096687, 8.167004
595.400009, 8.23249, 8.095832, 8.169198
595.500009, 8.23219, 8.095143, 8.167449
595.600009, 8.229527, 8.097781, 8.168713
595.700009, 8.232765, 8.096122, 8.169138
595.800009, 8.230236, 8.095128, 8.168344
595.900009, 8.230631, 8.096072, 8.167589
596.000009, 8.233624, 8.095852, 8.170118
596.100009, 8.229652, 8.096237, 8.164366
596.200009, 8.230366, 8.097616, 8.169338
596.300009, 8.231186, 8.096667, 8.168424
596.400009, 8.228872, 8.096702, 8.167019
596.500009, 8.229707, 8.098316, 8.168768
596.600009, 8.23263, 8.096142, 8.168504
596.700009, 8.232715, 8.095483, 8.168284
596.800009, 8.229027, 8.095982, 8.168024
596.900009, 8.23286, 8.095827, 8.168678
597.000009, 8.230786, 8.097706, 8.168074
597.100009, 8.231306, 8.096712, 8.169693
597.200009, 8.232525, 8.097427, 8.168833
597.300009, 8.230981, 8.094468, 8.168429
597.400009, 8.23228, 8.094618, 8.169248
597.500009, 8.230476, 8.098006, 8.168648
597.600009, 8.231461, 8.094918, 8.169293
597.700009, 8.235378, 8.094678, 8.170282
597.800009, 8.238082, 8.093914, 8.168748
597.900009, 8.236388, 8.098361, 8.166555
598.000009, 8.237622, 8.095982, 8.168818
598.100009, 8.236597, 8.096927, 8.167279
598.200009, 8.237592, 8.094198, 8.170862
598.300009, 8.236937, 8.094443, 8.168119
598.400009, 8.237262, 8.094668, 8.168289
598.500009, 8.236937, 8.094853, 8.167874
598.600009, 8.235863, 8.096102, 8.168199
598.700009, 8.235663, 8.095113, 8.168723
598.800009, 8.237237, 8.095713, 8.168084
598.900009, 8.236932, 8.098221, 8.170997
599.000009, 8.237352, 8.097611, 8.168284
599.100009, 8.235608, 8.095882, 8.165975
599.200009, 8.236592, 8.096392, 8.170577
599.300009, 8.238786, 8.096532, 8.168374
599.400009, 8.237472, 8.097047, 8.167204
599.500009, 8.234374, 8.094688, 8.168613
599.600009, 8.236048, 8.098101, 8.169913
599.700009, 8.237652, 8.093904, 8.168174
599.800009, 8.239186, 8.096512, 8.166575
599.900009, 8.239116, 8.097237, 8.167544
600.000009, 8.238511, 8.098306, 8.167839
600.100009, 8.236612, 8.095758, 8.169553
600.200009, 8.236807, 8.094793, 8.169598
600.300009, 8.236607, 8.097017, 8.170707
600.400009, 8.236687, 8.096037, 8.170138
600.500009, 8.234364, 8.097097, 8.169058
600.600009, 8.235888, 8.094473, 8.168898
600.700009, 8.234808, 8.096812, 8.170762
600.800009, 8.236293, 8.094128, 8.166715
600.900009, 8.236732, 8.095992, 8.168104
601.000009, 8.237742, 8.098031, 8.169613
601.100009, 8.237612, 8.099086, 8.168204
601.200009, 8.235733, 8.098666, 8.168389
601.300009, 8.235808, 8.100824, 8.170163
601.400009, 8.235938, 8.10038, 8.168788
601.500009, 8.238371, 8.102184, 8.168863
601.600009, 8.237637, 8.099865, 8.170048
601.700009, 8.235733, 8.100035, 8.169518
601.800009, 8.235373, 8.100814, 8.169098
601.900009, 8.239026, 8.101089, 8.167489
602.000009, 8.235388, 8.101704, 8.169278
602.100009, 8.239785, 8.102658, 8.167514
602.200009, 8.235263, 8.09945, 8.168958
602.300009, 8.236707, 8.103303, 8.171112
602.400009, 8.235373, 8.101559, 8.168748
602.500009, 8.237417, 8.102144, 8.169618
602.600009, 8.237437, 8.102423, 8.167754
602.700009, 8.236507, 8.103293, 8.168294
602.800009, 8.237447, 8.101689, 8.167634
602.900009, 8.235963, 8.101269, 8.169753
603.000009, 8.238106, 8.101269, 8.169428
603.100009, 8.235893, 8.097876, 8.168359
603.200009, 8.238171, 8.100745, 8.170312
603.300009, 8.235043, 8.100545, 8.168034
603.400009, 8.236323, 8.099335, 8.167864
603.500009, 8.235863, 8.100974, 8.168723
603.600009, 8.239461, 8.101499, 8.168264
603.700009, 8.236073, 8.101759, 8.171092
603.800009, 8.239366, 8.099805, 8.170233
603.900009, 8.236413, 8.102563, 8.167439
604.000009, 8.236243, 8.102299, 8.168039
604.100009, 8.237347, 8.101559, 8.170697
604.200009, 8.238266, 8.100904, 8.166295
604.300009, 8.236218, 8.101259, 8.169058
604.400009, 8.236742, 8.102583, 8.167359
604.500009, 8.238057, 8.101044, 8.168534
604.600009, 8.238536, 8.099645, 8.166355
604.700009, 8.238246, 8.100904, 8.167969
604.800009, 8.237332, 8.100615, 8.167574
604.900009, 8.237162, 8.100485, 8.168509
605.000009, 8.236373, 8.101504, 8.168963
605.100009, 8.234554, 8.101384, 8.169413
605.200009, 8.235268, 8.103903, 8.168818
605.300009, 8.236847, 8.10012, 8.171097
605.400009, 8.237172, 8.099056, 8.171467
605.500009, 8.237137, 8.09997, 8.172691
605.600009, 8.235053, 8.102723, 8.173431
605.700009, 8.234704, 8.101579, 8.173915
605.800009, 8.237082, 8.102039, 8.174435
605.900009, 8.237247, 8.102468, 8.173855
606.000009, 8.236268, 8.10024, 8.173081
606.100009, 8.235323, 8.10036, 8.173955
606.200009, 8.237222, 8.099955, 8.17429
606.300009, 8.238436, 8.102653, 8.173326
606.400009, 8.236892, 8.105062, 8.175904
606.500009, 8.235723, 8.102723, 8.173975
606.600009, 8.236782, 8.102803, 8.173865
606.700009, 8.236747, 8.101624, 8.175669
606.800009, 8.235898, 8.102014, 8.172796
606.900009, 8.237202, 8.102688, 8.175609
607.000009, 8.237122, 8.102773, 8.175469
607.100009, 8.236582, 8.102094, 8.174335
607.200009, 8.235683, 8.102009, 8.174235
607.300009, 8.235103, 8.10059, 8.17376
607.400009, 8.235713, 8.101419, 8.175224
607.500009, 8.236712, 8.102408, 8.17361
607.600009, 8.235408, 8.101879, 8.172921
607.700009, 8.239795, 8.101459, 8.172256
607.800009, 8.237322, 8.101529, 8.174325
607.900009, 8.237517, 8.098526, 8.172706
608.000009, 8.240405, 8.100415, 8.173116
608.100009, 8.240865, 8.10062, 8.172666
608.200009, 8.241784, 8.099885, 8.173521
608.300009, 8.243034, 8.10042, 8.175514
608.400009, 8.242429, 8.102004, 8.173306
608.500009, 8.243128, 8.101319, 8.17407
608.600009, 8.242134, 8.100515, 8.172011
608.700009, 8.243523, 8.102448, 8.172231
608.800009, 8.242299, 8.102024, 8.17495
608.900009, 8.241205, 8.104117, 8.173136
609.000009, 8.241989, 8.103013, 8.173136
609.100009, 8.239711, 8.101169, 8.175544
609.200009, 8.242454, 8.100165, 8.174115
609.300009, 8.245897, 8.102498, 8.173071
609.400009, 8.241504, 8.102963, 8.177118
609.500009, 8.244418, 8.101114, 8.17388
609.600009, 8.242884, 8.102189, 8.175165
609.700009, 8.241944, 8.102069, 8.172621
609.800009, 8.242014, 8.10002, 8.174495
609.900009, 8.242364, 8.102394, 8.174455
610.000009, 8.242279, 8.101579, 8.175889
610.100009, 8.240205, 8.102164, 8.173271
610.200009, 8.242309, 8.0994, 8.172966
610.300009, 8.242689, 8.103398, 8.173291
610.400009, 8.242209, 8.099835, 8.175519
610.500009, 8.241809, 8.101254, 8.17521
610.600009, 8.24076, 8.103393, 8.173166
610.700009, 8.242439, 8.106046, 8.174605
610.800009, 8.242759, 8.103823, 8.174275
610.900009, 8.242974, 8.105672, 8.171931
611.000009, 8.242529, 8.105347, 8.173805
611.100009, 8.243743, 8.105761, 8.176569
611.200009, 8.242329, 8.106516, 8.173051
611.300009, 8.242399, 8.105886, 8.17473
611.400009, 8.245322, 8.106716, 8.175784
611.500009, 8.243633, 8.106906, 8.174715
611.600009, 8.241414, 8.106651, 8.173461
611.700009, 8.241474, 8.104692, 8.171817
611.800009, 8.242309, 8.1074, 8.1742
611.900009, 8.243063, 8.106011, 8.172441
612.000009, 8.242824, 8.108585, 8.17514
612.100009, 8.24119, 8.106856, 8.173635
612.200009, 8.242134, 8.106501, 8.17414
612.300009, 8.241499, 8.107201, 8.173386
612.400009, 8.241889, 8.106286, 8.17444
612.500009, 8.242469, 8.106966, 8.17371
612.600009, 8.24035, 8.106441, 8.174665
612.700009, 8.242819, 8.105272, 8.174255
612.800009, 8.242229, 8.107101, 8.173665
612.900009, 8.242114, 8.106331, 8.173281
613.000009, 8.24098, 8.103938, 8.173351
613.100009, 8.241844, 8.10865, 8.173905
613.200009, 8.241874, 8.107415, 8.171777
613.300009, 8.240405, 8.105901, 8.174655
613.400009, 8.240575, 8.106731, 8.17389
613.500009, 8.243318, 8.105602, 8.17418
613.600009, 8.242479, 8.106041, 8.172001
613.700009, 8.24003, 8.106441, 8.172051
613.800009, 8.241824, 8.10791, 8.1743
613.900009, 8.241609, 8.10843, 8.173685
614.000009, 8.244727, 8.10804, 8.17512
614.100009, 8.242749, 8.105052, 8.173546
614.200009, 8.24053, 8.10778, 8.173426
614.300009, 8.241929, 8.105322, 8.172991
614.400009, 8.243748, 8.105082, 8.172666
614.500009, 8.241609, 8.106916, 8.175065
614.600009, 8.243393, 8.108175, 8.172006
614.700009, 8.241434, 8.108175, 8.174185
614.800009, 8.241404, 8.106631, 8.172506
614.900009, 8.241744, 8.105956, 8.172901
615.000009, 8.240425, 8.106061, 8.172951
615.100009, 8.242779, 8.105597, 8.171517
615.200009, 8.241984, 8.109824, 8.17366
615.300009, 8.238711, 8.10765, 8.173915
615.400009, 8.242799, 8.108345, 8.171057
615.500009, 8.24139, 8.106856, 8.17454
615.600009, 8.242599, 8.106876, 8.173605
615.700009, 8.24054, 8.107186, 8.177443
615.800009, 8.241874, 8.109054, 8.177128
615.900009, 8.243938, 8.105716, 8.178632
616.000009, 8.240335, 8.107385, 8.178078
616.100009, 8.241155, 8.105891, 8.179607
616.200009, 8.242469, 8.107545, 8.178413
616.300009, 8.243148, 8.106541, 8.178483
616.400009, 8.243318, 8.106621, 8.178767
616.500009, 8.240295, 8.107296, 8.179567
616.600009, 8.241839, 8.106716, 8.178033
616.700009, 8.240555, 8.106871, 8.18278
616.800009, 8.242464, 8.106766, 8.177843
616.900009, 8.242714, 8.106766, 8.179112
617.000009, 8.242704, 8.106351, 8.180751
617.100009, 8.243288, 8.107655, 8.178353
617.200009, 8.241649, 8.107915, 8.178058
617.300009, 8.24053, 8.10771, 8.179107
617.400009, 8.24076, 8.105502, 8.179467
617.500009, 8.24057, 8.105786, 8.178532
617.600009, 8.242189, 8.106391, 8.179742
617.700009, 8.243343, 8.105786, 8.177843
617.800009, 8.241315, 8.107131, 8.179057
617.900009, 8.242854, 8.107206, 8.177423
618.000009, 8.245282, 8.107495, 8.178003
618.100009, 8.241474, 8.106526, 8.179112
618.200009, 8.243673, 8.106376, 8.178602
618.300009, 8.247471, 8.108975, 8.179827
618.400009, 8.247616, 8.106421, 8.178717
618.500009, 8.249285, 8.106376, 8.176014
618.600009, 8.248335, 8.107281, 8.179262
618.700009, 8.246516, 8.103173, 8.178932
618.800009, 8.24855, 8.108435, 8.178747
618.900009, 8.247996, 8.10814, 8.177993
619.000009, 8.245747, 8.106336, 8.177673
619.100009, 8.247321, 8.104847, 8.178038
619.200009, 8.250209, 8.105806, 8.179677
619.300009, 8.247871, 8.106466, 8.178677
619.400009, 8.247836, 8.106601, 8.179752
619.500009, 8.245227, 8.105227, 8.179892
619.600009, 8.246152, 8.105297, 8.177248
619.700009, 8.246871, 8.10811, 8.179457
619.800009, 8.245742, 8.106766, 8.179787
619.900009, 8.248025, 8.10751, 8.177013
620.000009, 8.245187, 8.10747, 8.178238
620.100009, 8.247726, 8.107066, 8.178428
620.200009, 8.248375, 8.10888, 8.174895
620.300009, 8.247251, 8.107905, 8.177168
620.400009, 8.247971, 8.106746, 8.179402
620.500009, 8.247436, 8.1077, 8.180961
620.600009, 8.249025, 8.10774, 8.178018
620.700009, 8.247651, 8.109249, 8.179322
620.800009, 8.248925, 8.106401, 8.177603
620.900009, 8.246486, 8.105846, 8.177938
621.000009, 8.250844, 8.10887, 8.179327
621.100009, 8.246886, 8.106526, 8.179787
621.200009, 8.247016, 8.106671, 8.178547
621.300009, 8.247221, 8.106736, 8.178812
621.400009, 8.247526, 8.104477, 8.180686
621.500009, 8.246926, 8.104097, 8.176789
621.600009, 8.246317, 8.104752, 8.179767
621.700009, 8.24808, 8.105642, 8.179022
621.800009, 8.244907, 8.107575, 8.180017
621.900009, 8.246966, 8.104847, 8.179057
622.000009, 8.248345, 8.109394, 8.179192
622.100009, 8.243963, 8.107895, 8.182625
622.200009, 8.24805, 8.107935, 8.179477
622.300009, 8.246806, 8.111458, 8.180731
622.400009, 8.246012, 8.110723, 8.180696
622.500009, 8.246776, 8.114066, 8.180147
622.600009, 8.24849, 8.112098, 8.178847
622.700009, 8.24942, 8.112288, 8.178108
622.800009, 8.246996, 8.111973, 8.18242
622.900009, 8.248315, 8.111973, 8.178448
623.000009, 8.245632, 8.111738, 8.178253
623.100009, 8.247401, 8.112682, 8.179442
623.200009, 8.246187, 8.112967, 8.177538
623.300009, 8.246696, 8.112163, 8.178937
623.400009, 8.247831, 8.113142, 8.178542
623.500009, 8.247936, 8.112003, 8.177593
623.600009, 8.247111, 8.110529, 8.178428
623.700009, 8.24925, 8.111248, 8.178647
623.800009, 8.248875, 8.113782, 8.178582
623.900009, 8.24943, 8.109834, 8.180776
624.000009, 8.246461, 8.111513, 8.177038
624.100009, 8.246831, 8.114711, 8.177968
624.200009, 8.249814, 8.112422, 8.179542
624.300009, 8.247741, 8.112113, 8.178832
624.400009, 8.246756, 8.113047, 8.177103
624.500009, 8.247836, 8.110414, 8.179757
624.600009, 8.246936, 8.111213, 8.179982
624.700009, 8.24933, 8.114356, 8.180077
624.800009, 8.245017, 8.110683, 8.177768
624.900009, 8.246042, 8.113882, 8.179717
625.000009, 8.248725, 8.111118, 8.179097
625.100009, 8.247516, 8.113062, 8.181241
625.200009, 8.247096, 8.111283, 8.178632
625.300009, 8.249255, 8.110908, 8.180102
625.400009, 8.248295, 8.112417, 8.178508
625.500009, 8.24838, 8.113942, 8.180706
625.600009, 8.246546, 8.110264, 8.177828
625.700009, 8.248125, 8.115146, 8.176669
625.800009, 8.246162, 8.111768, 8.178158
625.900009, 8.247021, 8.111943, 8.178043
626.000009, 8.245807, 8.111083, 8.178148
626.100009, 8.248915, 8.110783, 8.180336
626.200009, 8.24861, 8.111483, 8.179052
626.300009, 8.246376, 8.112852, 8.179992
626.400009, 8.247111, 8.110289, 8.178722
626.500009, 8.246591, 8.112852, 8.177738
626.600009, 8.250279, 8.109324, 8.178108
626.700009, 8.24966, 8.111703, 8.178562
626.800009, 8.24899, 8.111198, 8.178383
626.900009, 8.247181, 8.112178, 8.180576
627.000009, 8.24804, 8.110803, 8.178617
627.100009, 8.247461, 8.111993, 8.178053
627.200009, 8.247161, 8.113767, 8.178213
